"IdVenta";"Nombre_Buque2";"Mes";"Dia";"Año";"Metier";"Nombre.Check";"Posa";"Peso.Ventas";"Peso.NV";"Peso.LN"
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";83,5;130;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";0;78;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"POSA";540;540;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";819,5;845;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";842;843;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";2471,4;2263;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";203;313;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";292,5;357;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"POSA";229;200;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";126;148;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";122,3;218,8;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";52;51,5;0
"533403";"Intxortamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";1127;1127;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"noPOSA";0;22;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Buey";"noPOSA";0;33;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;27;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";0;657;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";0;104;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";68,2;198;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";0;813;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;38;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";0;19;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Merlan";"noPOSA";0;10;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1025,962;1267;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";0;96;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";333,5;333;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";456;692;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";204,5;169;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";0;1610;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";0;156;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";0;262;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";0;327;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";51;52;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";0;45;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";0;89;0
"533408";"Kalamendi";4;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";336;756;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Cabra";"noPOSA";0;10;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;14,9;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;492;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";500,9;618;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";0;36,9;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";520,41;683,3;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";46;33,7;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1273,272;1712,1;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;47;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";2741,9058;1996;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";610,7808;0;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";214,4;214,4;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";0;468;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";606,2;553;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";0;74,2;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";322;313,6;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";1526,16;2081,2;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"POSA";0;141,8;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";1295,1;287;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";0;187;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";0;82;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"POSA";237;223;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";0;23;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";0;139,7;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";71;87,3;0
"533410";"Eguzki Lore";4;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"POSA";0;1218;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"noPOSA";28,6;0;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;40;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";1369,5;1230;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";517;415;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";718;795;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";2071,24;1804;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";1062,328;845;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";30,992;0;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";69,5;70;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";114,5;93;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";0;315;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"POSA";288;0;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";1200;1400;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";811;760;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";3237;2673;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"POSA";103;107;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";206,5;205;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"POSA";135;160;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";86,5;105;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";9,4;0;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";91;150;0
"533413";"Antiuko Ama";4;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";1253,5;1047;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";0;32,9;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";75,35;43,5;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";12,54;0;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";2290,236;2043,5;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";10,29;0;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";16,61;0;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";120,0078;108,9;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";679,934;617,4;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";3,6952;0;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";25,5;25,5;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";144;144;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";826,9;926,9;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";82;81,9;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";4442,52;3891,6;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";244,6;204,6;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Rayas";"POSA";55;55;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";31,6;31,6;0
"533417";"Gure Gaskuña";4;13;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";12,2;0;0
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";1257;1251;1257
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";449,97;417;449,97
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";365,313;353;366,322856693
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";4;0;5
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";355;394;0
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";41;43;0
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";784,2;666;785,207927358
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"POSA";0;6;0
"533419";"Mar Mares";4;13;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";211;217;211
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"noPOSA";2871,77;2610,7;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"POSA";0;199,3;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Cabra";"POSA";893;893;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";7089,492;5199,7;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Gallos";"POSA";4848,44;5532;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";0;428,2;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Mendo";"noPOSA";470,295;447,9;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1624,1276;1998,1;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";4270,2;3366,8;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Rapes";"POSA";2949,6;2458,3;0
"533451";"Gure Kantabriko";4;13;2020;"OTB_DEF_>=70_0_0";"Verrugato de fango";"POSA";199;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"noPOSA";104,5;103;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";39;28;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";36,85;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";118;140;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";2613,96;2333;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";4,4;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";398,924;329;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";50,064;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";96;93;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"POSA";600;540;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";1086;1086;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";384;385;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";4350;3540;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";350;314;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Rayas";"POSA";105;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";88;85;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";15,5;0;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";21;75;0
"533604";"Antiuko Ama";4;20;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";1081;911;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"noPOSA";3357,42;3031,2;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Brotola de fango";"POSA";0;149,7;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Cabra";"noPOSA";1881,2;0;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Cabra";"POSA";871;870,9;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1099,22;5923;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"POSA";4680,96;4321,4;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";0;0;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Maruca azul - Palo (Molva dypterygia)";"noPOSA";2261,16;0;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Mendo";"noPOSA";353,535;379,1;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1445,273;5445,6;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";6526,68;2642;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"POSA";3067,2;2556,2;0
"533607";"Gure Kantabriko";4;20;2020;"OTB_DEF_>=70_0_0";"Verrugato de fango";"POSA";150;0;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Buey";"noPOSA";0;78;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;174;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;310;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";0;117;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";0;38;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";20,35;315;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";0;1243;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;38;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";0;108;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";757,625;1179;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pardete";"noPOSA";0;22;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";0;242;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";471,5;151;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";316;237;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pulpos";"noPOSA";190,5;190;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";0;2647;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";0;350;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";0;162;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Salvario - Escorpion - Escarapote - Araña";"noPOSA";0;54;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";22,5;23;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";0;34;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";0;33;0
"533635";"Kalamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";0;714;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;82;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";0;10,3;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";17,6;0;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";101;80,8;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";2912,456;2674;2834,44
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";70,3076;63,8;70,3076
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";242,44;219,8;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";121,584;0;65,19790648
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Musola dentuda - musola estrellada";"noPOSA";0;0;56,38609352
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";54;54;54,2
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"POSA";300;300;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";370,3;370,3;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";194;143,7;0
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";3963,6;3382,4;3963,708765881
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";346,4;336,4;346,4
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";27,7;27,7;28,061351184
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";9,5;0;9,7402469
"533641";"Gure Gaskuña";4;20;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";1057,5;1063,1;1057,5
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;101;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;27;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";145;173;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";75,9;73;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";74,8;82;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";265;265;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1403,44;1620;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;6,5;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Maruca - Juliana (Molva molva)";"noPOSA";3,3;8,5;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";0;916;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";890,416;0;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";32,184;0;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Peon";"noPOSA";20,5;20,5;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pez de San Pedro";"noPOSA";277,5;206;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"noPOSA";393;393;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pintarroja";"POSA";480;480;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Potas";"noPOSA";581;492;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Pulpos";"POSA";352;352;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Rapes";"noPOSA";2971,8;2507;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Rayas";"noPOSA";205;315;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Salmonetes";"noPOSA";72,5;108;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Sepias y chocos";"noPOSA";79;79;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Soleidos";"noPOSA";42,5;46,5;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Triglidos";"noPOSA";80,2;114;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Triglidos";"POSA";27;27;0
"533673";"Intxortamendi";4;20;2020;"OTB_DEF_>=70_0_0";"Verdel";"noPOSA";983;983;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Calamares";"noPOSA";0;15,1;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Cazon";"noPOSA";0;197;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Chicharros";"noPOSA";1158,9;1091;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Congrio";"noPOSA";151,52;187;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"noPOSA";522,5;661,2;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Fanecas";"POSA";371;388,8;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Gallos";"noPOSA";1024,914;1344,1;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Lenguado";"noPOSA";0;70;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"noPOSA";1397,0054;770,2;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Merluza europea";"POSA";0;771,8;0
"533674";"Eguzki Lore";4;20;2020;"OTB_DEF_>=70_0_0";"Musola";"noPOSA";258,068;0;0
