"CensoPorModalidad","IdMarea","CodigoCFR","Nombre","PuertoBase","Eslora","Peso_DO","Peso_NV"
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190409105348","ESP000023948","Bustillo Donosti","Colindres",31.5,9846.5,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190410101021","ESP000023948","Bustillo Donosti","Colindres",31.5,9906,9906.2
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190415001932","ESP000023948","Bustillo Donosti","Colindres",31.5,4016.7,4016.7
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190415201402","ESP000023948","Bustillo Donosti","Colindres",31.5,9999,9999.1
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190514085439","ESP000023948","Bustillo Donosti","Colindres",31.5,6083.1,6083.1
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190516061308","ESP000023948","Bustillo Donosti","Colindres",31.5,1920.4,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190919034142","ESP000023948","Bustillo Donosti","Colindres",31.5,7301.8,7827.5
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190919152538","ESP000023948","Bustillo Donosti","Colindres",31.5,5228,5228
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190923164325","ESP000023948","Bustillo Donosti","Colindres",31.5,994.6,1004.6
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190924172906","ESP000023948","Bustillo Donosti","Colindres",31.5,323.9,424.1
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190925185458","ESP000023948","Bustillo Donosti","Colindres",31.5,3002.8,3002.8
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190926130224","ESP000023948","Bustillo Donosti","Colindres",31.5,4501.3,4501.4
"CERCO EN CANTABRICO NW","ESP-TRP-02394820190930190144","ESP000023948","Bustillo Donosti","Colindres",31.5,17269,17269
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191002170651","ESP000023948","Bustillo Donosti","Colindres",31.5,6613.82,6613.8
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191003150304","ESP000023948","Bustillo Donosti","Colindres",31.5,470.7,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191008163707","ESP000023948","Bustillo Donosti","Colindres",31.5,2877.4,2877.4
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191009164227","ESP000023948","Bustillo Donosti","Colindres",31.5,16489.3,16489.3
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191010115029","ESP000023948","Bustillo Donosti","Colindres",31.5,6263.9,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191016131203","ESP000023948","Bustillo Donosti","Colindres",31.5,10219.8,10219.8
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191017094116","ESP000023948","Bustillo Donosti","Colindres",31.5,4095.1,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191021075326","ESP000023948","Bustillo Donosti","Colindres",31.5,7341.5,7341.5
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191022155904","ESP000023948","Bustillo Donosti","Colindres",31.5,7427.5,7427.5
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191024133701","ESP000023948","Bustillo Donosti","Colindres",31.5,314.9,314.9
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191028125752","ESP000023948","Bustillo Donosti","Colindres",31.5,11130.9,11130.9
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191029124358","ESP000023948","Bustillo Donosti","Colindres",31.5,8550.2,8550.2
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191030171526","ESP000023948","Bustillo Donosti","Colindres",31.5,3080.8,3058.6
"CERCO EN CANTABRICO NW","ESP-TRP-02394820191119153250","ESP000023948","Bustillo Donosti","Colindres",31.5,12969,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190204152212","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,2527.5,2527.5
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190206101459","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,11244.6,11244.6
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190211082206","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,6821.8,6821.8
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190213094018","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,8457.3,8457.3
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190214102256","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,14624.9,14624.9
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190219121801","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5997.6,5997.6
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190220145743","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,12729.6,12729.6
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190221145259","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,217,217
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190225142558","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,461.2,461.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190227110637","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,4429.1,4429.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190228101136","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,11474.4,11474.4
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190307165119","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,1095.1,1095.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190311131634","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,6356.2,6356.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190312092239","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5411.5,5411.5
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190318144054","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,4244.1,4244.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190319163123","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,9334.7,9383.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190320164033","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,13897.5,13897.5
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190321164354","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,6109.4,6109.4
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190325081406","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,2450,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190326042547","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,NA,2450
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190326110025","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,214.6,214.6
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190408012232","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5661.7,5661.7
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190408143244","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,9716,9716.3
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190409154147","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,9548,9548
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190410131050","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,9143.6,9143.6
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190415063827","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,3228.7,3228.7
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190422101809","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,3162.9,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190423203842","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,6398.2,6398.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190424191650","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,3229,3239
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190429062845","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,7449.8,7449.8
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190430145935","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,2509.4,2509.4
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190430190325","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5990.7,5994.7
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190502010329","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,9865.1,9865.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190506161659","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,4469.5,4469.5
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190507122316","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,675.1,675.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190513083646","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,4791.5,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190514084327","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,1963.4,1963.4
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190515080844","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,1497.8,1497.8
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190515193520","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,2895.5,2895.5
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190520081626","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5518.9,5518.9
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190521093710","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,8314.3,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190522154416","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5121.7,5146.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190527031322","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,5769,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190529013519","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,4412.1,4412.1
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190529175015","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,7535.2,7535.2
"CERCO EN CANTABRICO NW","ESP-TRP-02400920190603133921","ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,7995.9,7995.9
"CERCO EN CANTABRICO NW",NA,"ESP000024009","Nuevo Maria Javier (ex J Teresa)","Portosin",23.45,NA,0
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190218161533","ESP000024141","Nuevo Terreño","Colindres",25.75,5462,5462
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190219080455","ESP000024141","Nuevo Terreño","Colindres",25.75,5133,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190220174747","ESP000024141","Nuevo Terreño","Colindres",25.75,3648,3648.2
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190221085043","ESP000024141","Nuevo Terreño","Colindres",25.75,11499,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190408012846","ESP000024141","Nuevo Terreño","Colindres",25.75,3877,3877.9
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190408122912","ESP000024141","Nuevo Terreño","Colindres",25.75,6107,6107.7
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190408200329","ESP000024141","Nuevo Terreño","Colindres",25.75,9992,9992.7
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190409091301","ESP000024141","Nuevo Terreño","Colindres",25.75,7039,7059.5
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190410153128","ESP000024141","Nuevo Terreño","Colindres",25.75,9998,9998
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190415061733","ESP000024141","Nuevo Terreño","Colindres",25.75,4136,4136.1
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190416001708","ESP000024141","Nuevo Terreño","Colindres",25.75,9995,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190514092303","ESP000024141","Nuevo Terreño","Colindres",25.75,2950,2950.1
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190515081222","ESP000024141","Nuevo Terreño","Colindres",25.75,3909,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190703161744","ESP000024141","Nuevo Terreño","Colindres",25.75,5001,5001.2
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190704182258","ESP000024141","Nuevo Terreño","Colindres",25.75,1999,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190709174913","ESP000024141","Nuevo Terreño","Colindres",25.75,5494,5497.6
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190710130412","ESP000024141","Nuevo Terreño","Colindres",25.75,5492,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190820112031","ESP000024141","Nuevo Terreño","Colindres",25.75,943,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190918083351","ESP000024141","Nuevo Terreño","Colindres",25.75,17593,17593.8
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190919135410","ESP000024141","Nuevo Terreño","Colindres",25.75,17004,17006.5
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190923165845","ESP000024141","Nuevo Terreño","Colindres",25.75,1763,1850.2
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190924170044","ESP000024141","Nuevo Terreño","Colindres",25.75,12817,12837.1
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190925170530","ESP000024141","Nuevo Terreño","Colindres",25.75,3232,3232.6
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190926141724","ESP000024141","Nuevo Terreño","Colindres",25.75,9467,9469.7
"CERCO EN CANTABRICO NW","ESP-TRP-02414120190930165818","ESP000024141","Nuevo Terreño","Colindres",25.75,13504,13574.5
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191002170050","ESP000024141","Nuevo Terreño","Colindres",25.75,2670,2670.5
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191003160800","ESP000024141","Nuevo Terreño","Colindres",25.75,3546,3547.6
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191007164830","ESP000024141","Nuevo Terreño","Colindres",25.75,270,270
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191008164322","ESP000024141","Nuevo Terreño","Colindres",25.75,3846,3921.7
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191009165137","ESP000024141","Nuevo Terreño","Colindres",25.75,10120,10147.8
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191010112108","ESP000024141","Nuevo Terreño","Colindres",25.75,40589,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191017110231","ESP000024141","Nuevo Terreño","Colindres",25.75,5463,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191022132551","ESP000024141","Nuevo Terreño","Colindres",25.75,8265,8465.2
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191024163428","ESP000024141","Nuevo Terreño","Colindres",25.75,5657,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191028084442","ESP000024141","Nuevo Terreño","Colindres",25.75,8444,8467.5
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191029134540","ESP000024141","Nuevo Terreño","Colindres",25.75,6961,6962.3
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191030170415","ESP000024141","Nuevo Terreño","Colindres",25.75,31596,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191118103718","ESP000024141","Nuevo Terreño","Colindres",25.75,3792,3838.7
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191119164249","ESP000024141","Nuevo Terreño","Colindres",25.75,3405,3405.9
"CERCO EN CANTABRICO NW","ESP-TRP-02414120191120155050","ESP000024141","Nuevo Terreño","Colindres",25.75,1550,1675.5
"CERCO EN CANTABRICO NW","ESP-TRP-02351220190409155553","ESP000024170","Santana Berria","Getaria",36,NA,893
"CERCO EN CANTABRICO NW","ESP-TRP-02362720190408101854","ESP000024170","Santana Berria","Getaria",36,NA,160.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190228132831","ESP000024170","Santana Berria","Getaria",36,9930.8,9930.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190304214720","ESP000024170","Santana Berria","Getaria",36,3597.5,3597.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190305085229","ESP000024170","Santana Berria","Getaria",36,9835,9745.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190307160311","ESP000024170","Santana Berria","Getaria",36,9985.4,9985.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190318091353","ESP000024170","Santana Berria","Getaria",36,24262.2,24262.2
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190318162717","ESP000024170","Santana Berria","Getaria",36,7201,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190318232619","ESP000024170","Santana Berria","Getaria",36,NA,7201
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190319165340","ESP000024170","Santana Berria","Getaria",36,9998,9998
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190320170759","ESP000024170","Santana Berria","Getaria",36,10000,10000
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190321205937","ESP000024170","Santana Berria","Getaria",36,9997.7,9997.7
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190324204503","ESP000024170","Santana Berria","Getaria",36,9997,9997.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190326175521","ESP000024170","Santana Berria","Getaria",36,28607.5,28607.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190327083719","ESP000024170","Santana Berria","Getaria",36,4555.3,4755.3
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190327212059","ESP000024170","Santana Berria","Getaria",36,7598.4,7598.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190329092320","ESP000024170","Santana Berria","Getaria",36,2401,2401
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190401060514","ESP000024170","Santana Berria","Getaria",36,9997,9997.1
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190404045909","ESP000024170","Santana Berria","Getaria",36,9999.3,9999.3
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190408054618","ESP000024170","Santana Berria","Getaria",36,9081.2,8920.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190408141059","ESP000024170","Santana Berria","Getaria",36,13174.5,13174.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190409135802","ESP000024170","Santana Berria","Getaria",36,5042.8,4149.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190410071030","ESP000024170","Santana Berria","Getaria",36,4290.1,4290.1
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190410200638","ESP000024170","Santana Berria","Getaria",36,9999,9999
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190415060144","ESP000024170","Santana Berria","Getaria",36,3207.4,3207.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190415212641","ESP000024170","Santana Berria","Getaria",36,10000,10000
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190422062206","ESP000024170","Santana Berria","Getaria",36,9995.3,9995.3
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190424092509","ESP000024170","Santana Berria","Getaria",36,9998,9998
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190424180156","ESP000024170","Santana Berria","Getaria",36,5720.9,5720.9
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190429052028","ESP000024170","Santana Berria","Getaria",36,9931.6,9931.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190430115555","ESP000024170","Santana Berria","Getaria",36,9942.2,9942.2
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190501173057","ESP000024170","Santana Berria","Getaria",36,6069,6069.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190505213925","ESP000024170","Santana Berria","Getaria",36,7997,7997
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190507125900","ESP000024170","Santana Berria","Getaria",36,2478.6,2478.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190508114252","ESP000024170","Santana Berria","Getaria",36,2259,2259
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190508195040","ESP000024170","Santana Berria","Getaria",36,3018.6,3018.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190509123144","ESP000024170","Santana Berria","Getaria",36,2553,2553
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190513063657","ESP000024170","Santana Berria","Getaria",36,7991.3,7991.3
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190514075009","ESP000024170","Santana Berria","Getaria",36,3908.8,3908.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190515062206","ESP000024170","Santana Berria","Getaria",36,1717,1717
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190515204743","ESP000024170","Santana Berria","Getaria",36,7758.6,7758.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190520051703","ESP000024170","Santana Berria","Getaria",36,7900,7900
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190521104228","ESP000024170","Santana Berria","Getaria",36,8990.9,8990.9
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190522070932","ESP000024170","Santana Berria","Getaria",36,7999,7999
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190526205712","ESP000024170","Santana Berria","Getaria",36,8069,8069
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190529000952","ESP000024170","Santana Berria","Getaria",36,7933.6,7933.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190529104008","ESP000024170","Santana Berria","Getaria",36,8376,8376
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190603061726","ESP000024170","Santana Berria","Getaria",36,16686,16686.1
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190619180403","ESP000024170","Santana Berria","Getaria",36,14235,14235
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190623224812","ESP000024170","Santana Berria","Getaria",36,29361.5,29361.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190703180913","ESP000024170","Santana Berria","Getaria",36,43648,43648
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190710153420","ESP000024170","Santana Berria","Getaria",36,48343,48343
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190716130651","ESP000024170","Santana Berria","Getaria",36,55440,55440
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190721200203","ESP000024170","Santana Berria","Getaria",36,50805.5,50881
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190730130503","ESP000024170","Santana Berria","Getaria",36,45969.5,45894
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190811090022","ESP000024170","Santana Berria","Getaria",36,25193,25193
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190818070345","ESP000024170","Santana Berria","Getaria",36,30843.5,30843.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190822090647","ESP000024170","Santana Berria","Getaria",36,29283.5,29283.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190827234505","ESP000024170","Santana Berria","Getaria",36,4702.5,4702.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190911145642","ESP000024170","Santana Berria","Getaria",36,7690,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190912150056","ESP000024170","Santana Berria","Getaria",36,NA,7690
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190916095418","ESP000024170","Santana Berria","Getaria",36,17025,17025
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190917171641","ESP000024170","Santana Berria","Getaria",36,59567,59567
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190918175342","ESP000024170","Santana Berria","Getaria",36,25470,25470
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190919183035","ESP000024170","Santana Berria","Getaria",36,18030,18030
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190924175153","ESP000024170","Santana Berria","Getaria",36,44822,44822
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190925183250","ESP000024170","Santana Berria","Getaria",36,20934,76334
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190926155920","ESP000024170","Santana Berria","Getaria",36,55400,NA
"CERCO EN CANTABRICO NW","ESP-TRP-02417020190930173948","ESP000024170","Santana Berria","Getaria",36,49625,49625
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191001171126","ESP000024170","Santana Berria","Getaria",36,42426,42425
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191002170651","ESP000024170","Santana Berria","Getaria",36,2764,2764
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191007165015","ESP000024170","Santana Berria","Getaria",36,1272.6,1272.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191008162808","ESP000024170","Santana Berria","Getaria",36,7046.2,7046.2
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191009171233","ESP000024170","Santana Berria","Getaria",36,14457.3,14457.3
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191010222557","ESP000024170","Santana Berria","Getaria",36,1378.6,1378.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191015132359","ESP000024170","Santana Berria","Getaria",36,3118.4,3118.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191017162905","ESP000024170","Santana Berria","Getaria",36,1255.4,1257.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191021132522","ESP000024170","Santana Berria","Getaria",36,11286.8,11286.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191022145631","ESP000024170","Santana Berria","Getaria",36,14911.2,14911.2
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191023160301","ESP000024170","Santana Berria","Getaria",36,6441.8,6441.8
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191025070134","ESP000024170","Santana Berria","Getaria",36,180,180
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191028130220","ESP000024170","Santana Berria","Getaria",36,15715.4,15715.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191029112724","ESP000024170","Santana Berria","Getaria",36,8644.6,8644.6
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191030155856","ESP000024170","Santana Berria","Getaria",36,13198,13198
"CERCO EN CANTABRICO NW","ESP-TRP-02417020191112162927","ESP000024170","Santana Berria","Getaria",36,24900.7,24900.7
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190311131123","ESP000024178","Santa Luzia Hiru","Getaria",31.2,14629,14629
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190318155248","ESP000024178","Santa Luzia Hiru","Getaria",31.2,34718,34718.7
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190319155717","ESP000024178","Santa Luzia Hiru","Getaria",31.2,279,279.4
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190320155700","ESP000024178","Santa Luzia Hiru","Getaria",31.2,7553,7553
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190321155818","ESP000024178","Santa Luzia Hiru","Getaria",31.2,2750,2750
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190324214300","ESP000024178","Santa Luzia Hiru","Getaria",31.2,3110,3110.5
"CERCO EN CANTABRICO NW","ESP-TRP-02417820190326180903","ESP000024178","Santa Luzia Hiru","Getaria",31.2,9999,9999
