"Nombre_Buque","Puerto_Base","Censo","Trip","Fecha_Desembarco","Dia","Mes","Ano","Zona2","Metier","Peso","Metier_Rev","check"
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",540149,2020-11-15,16,11,2020,"27.8.c","PTB_MPD_>=55_0_0",5425.9436,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552220,2020-11-16,17,11,2020,"27.8.c","PTB_MPD_>=55_0_0",4952.0678,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552311,2020-11-18,19,11,2020,"27.8.c","PTB_MPD_>=55_0_0",4109.7228,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552472,2020-11-22,23,11,2020,"27.8.c","PTB_MPD_>=55_0_0",5231.5898,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552561,2020-11-23,24,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1503.291,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552570,2020-11-24,25,11,2020,"27.8.c","PTB_MPD_>=55_0_0",2191.3906,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552617,2020-11-25,26,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1079.896,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552793,2020-11-29,30,11,2020,"27.8.c","PTB_MPD_>=55_0_0",7137.999,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552842,2020-11-30,1,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2212.6612,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552931,2020-12-02,3,12,2020,"27.8.c","PTB_MPD_>=55_0_0",4206.4048,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553109,2020-12-13,14,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2249.65682,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553157,2020-12-14,15,12,2020,"27.8.c","PTB_MPD_>=55_0_0",3214.884,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553179,2020-12-15,16,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2247.4326,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553213,2020-12-16,17,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1580.7676,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553289,2020-12-20,21,12,2020,"27.8.c","PTB_MPD_>=55_0_0",7355.1434,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553386,2020-12-21,22,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2051.2932,"PTB_MPD_>=55_0_0",TRUE
"ANDREKALA BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553511,2020-12-27,28,12,2020,"27.8.c","PTB_MPD_>=55_0_0",5096.0866,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",525562,2020-01-02,2,1,2020,"27.8.c","PTB_MPD_>=55_0_0",16200.1098,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530249,2020-01-02,3,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1824.693,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530280,2020-01-06,7,1,2020,"27.8.c","PTB_MPD_>=55_0_0",7381.20107,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530374,2020-01-08,9,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3072.2858,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530442,2020-01-12,13,1,2020,"27.8.c","PTB_MPD_>=55_0_0",5560.7835,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530518,2020-01-14,15,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2281.1623,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530532,2020-01-15,16,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2178.6565,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530573,2020-01-19,20,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3340.4999,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530611,2020-01-21,22,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2364.7126,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530626,2020-01-22,23,1,2020,"27.8.c","PTB_MPD_>=55_0_0",7045.8,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530658,2020-01-26,27,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3083.4337,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530734,2020-01-29,30,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2798.9967,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530762,2020-02-02,3,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1586.1926,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530794,2020-02-03,4,2,2020,"27.8.c","PTB_MPD_>=55_0_0",714.33,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530831,2020-02-05,6,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1390.19,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530871,2020-02-09,10,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1183.922,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530925,2020-02-11,12,2,2020,"27.8.c","PTB_MPD_>=55_0_0",470.958,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530948,2020-02-12,13,2,2020,"27.8.c","PTB_MPD_>=55_0_0",182.035,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530984,2020-02-16,17,2,2020,"27.8.c","PTB_MPD_>=55_0_0",740.925,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531054,2020-02-19,20,2,2020,"27.8.c","PTB_MPD_>=55_0_0",625.27,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531132,2020-02-23,24,2,2020,"27.8.c","PTB_MPD_>=55_0_0",665.6132,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531254,2020-02-25,26,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1264.276,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531320,2020-03-01,2,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2088.15,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531461,2020-03-04,5,3,2020,"27.8.c","PTB_MPD_>=55_0_0",4715.776,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531549,2020-03-08,9,3,2020,"27.8.c","PTB_MPD_>=55_0_0",11364.3442,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531656,2020-03-10,11,3,2020,"27.8.c","PTB_MPD_>=55_0_0",12829.1783,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531747,2020-03-11,12,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2158.6212,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531970,2020-03-15,16,3,2020,"27.8.c","PTB_MPD_>=55_0_0",11895.551,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532033,2020-03-16,17,3,2020,"27.8.c","PTB_MPD_>=55_0_0",1840,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532184,2020-03-17,18,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2048.3132,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532203,2020-03-19,19,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2068.592,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532455,2020-03-22,23,3,2020,"27.8.c","PTB_MPD_>=55_0_0",7516.3621,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532609,2020-03-23,24,3,2020,"27.8.c","PTB_MPD_>=55_0_0",960.67,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532937,2020-03-29,30,3,2020,"27.8.c","PTB_MPD_>=55_0_0",10860.3316,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532983,2020-03-30,31,3,2020,"27.8.c","PTB_MPD_>=55_0_0",3595.8976,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533047,2020-03-31,1,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5792.0579,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533089,2020-04-01,2,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5919.4396,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533202,2020-04-02,3,4,2020,"27.8.c","PTB_MPD_>=55_0_0",7276.53,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533269,2020-04-03,4,4,2020,"27.8.c","PTB_MPD_>=55_0_0",1573.956,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533287,2020-04-05,6,4,2020,"27.8.c","PTB_MPD_>=55_0_0",10512.7877,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533331,2020-04-06,7,4,2020,"27.8.c","PTB_MPD_>=55_0_0",1845,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533371,2020-04-12,13,4,2020,"27.8.c","PTB_MPD_>=55_0_0",17652,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533456,2020-04-13,14,4,2020,"27.8.c","PTB_MPD_>=55_0_0",6103.7657,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533508,2020-04-14,15,4,2020,"27.8.c","PTB_MPD_>=55_0_0",7401,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533548,2020-04-15,16,4,2020,"27.8.c","PTB_MPD_>=55_0_0",3028.8333,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533601,2020-04-19,20,4,2020,"27.8.c","PTB_MPD_>=55_0_0",12631.8536,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533678,2020-04-20,21,4,2020,"27.8.c","PTB_MPD_>=55_0_0",3537.394,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533728,2020-04-22,22,4,2020,"27.8.c","PTB_MPD_>=55_0_0",6802.7,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534006,2020-04-26,27,4,2020,"27.8.c","PTB_MPD_>=55_0_0",18252.3054,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534099,2020-04-27,28,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5009.8076,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534109,2020-04-28,29,4,2020,"27.8.c","PTB_MPD_>=55_0_0",3204.13,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534162,2020-04-29,30,4,2020,"27.8.c","PTB_MPD_>=55_0_0",534,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534229,2020-05-03,4,5,2020,"27.8.c","PTB_MPD_>=55_0_0",16989,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534358,2020-05-04,5,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3257.9932,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534364,2020-05-05,6,5,2020,"27.8.c","PTB_MPD_>=55_0_0",6397.2,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534409,2020-05-06,7,5,2020,"27.8.c","PTB_MPD_>=55_0_0",6306.8324,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534453,2020-04-23,23,4,2020,"27.8.c","PTB_MPD_>=55_0_0",21739.9158,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534473,2020-05-10,11,5,2020,"27.8.c","PTB_MPD_>=55_0_0",12933.7304,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534550,2020-05-11,12,5,2020,"27.8.c","PTB_MPD_>=55_0_0",8135.15,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534600,2020-05-12,13,5,2020,"27.8.c","PTB_MPD_>=55_0_0",8023.7632,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534634,2020-05-13,14,5,2020,"27.8.c","PTB_MPD_>=55_0_0",2564.9457,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534684,2020-05-17,18,5,2020,"27.8.c","PTB_MPD_>=55_0_0",17564.2553,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534762,2020-05-18,19,5,2020,"27.8.c","PTB_MPD_>=55_0_0",8250.4,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534800,2020-05-19,20,5,2020,"27.8.c","PTB_MPD_>=55_0_0",1705.9486,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534812,2020-05-20,21,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3810.2304,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534900,2020-05-24,25,5,2020,"27.8.c","PTB_MPD_>=55_0_0",15027.6586,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534976,2020-05-25,26,5,2020,"27.8.c","PTB_MPD_>=55_0_0",250.6648,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534985,2020-05-26,27,5,2020,"27.8.c","PTB_MPD_>=55_0_0",7869.4498,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535009,2020-05-27,28,5,2020,"27.8.c","PTB_MPD_>=55_0_0",2059.1959,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535103,2020-05-31,1,6,2020,"27.8.c","PTB_MPD_>=55_0_0",18465.6304,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535185,2020-06-01,2,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2244.8799,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535195,2020-06-02,3,6,2020,"27.8.c","PTB_MPD_>=55_0_0",3822.4946,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535230,2020-06-03,4,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2834.2353,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535323,2020-06-07,8,6,2020,"27.8.c","PTB_MPD_>=55_0_0",7495.5405,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535365,2020-06-08,9,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1395.5495,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535381,2020-06-10,11,6,2020,"27.8.c","PTB_MPD_>=55_0_0",4293.5836,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535454,2020-06-14,15,6,2020,"27.8.c","PTB_MPD_>=55_0_0",7290.6291,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535501,2020-06-15,16,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2834.3555,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535534,2020-06-16,17,6,2020,"27.8.c","PTB_MPD_>=55_0_0",3481.8089,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535551,2020-06-17,18,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2152.7841,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537553,2020-09-01,2,9,2020,"27.8.c","PTB_MPD_>=55_0_0",4325.2071,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537583,2020-09-02,3,9,2020,"27.8.c","PTB_MPD_>=55_0_0",2228.0815,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537638,2020-09-06,7,9,2020,"27.8.c","PTB_MPD_>=55_0_0",3551.92,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537668,2020-09-07,8,9,2020,"27.8.c","PTB_MPD_>=55_0_0",2219.8733,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537721,2020-09-09,10,9,2020,"27.8.c","PTB_MPD_>=55_0_0",2220.238,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537786,2020-09-13,14,9,2020,"27.8.c","PTB_MPD_>=55_0_0",4295.2439,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537861,2020-09-14,15,9,2020,"27.8.c","PTB_MPD_>=55_0_0",1370.4756,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537913,2020-09-16,17,9,2020,"27.8.c","PTB_MPD_>=55_0_0",4662.6832,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537986,2020-09-20,21,9,2020,"27.8.c","PTB_MPD_>=55_0_0",3280.3508,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538050,2020-09-22,23,9,2020,"27.8.c","PTB_MPD_>=55_0_0",3326.293,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538094,2020-09-23,24,9,2020,"27.8.c","PTB_MPD_>=55_0_0",692.611,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538179,2020-09-28,29,9,2020,"27.8.c","PTB_MPD_>=55_0_0",1514.3022,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538306,2020-09-30,1,10,2020,"27.8.c","PTB_MPD_>=55_0_0",3686.2846,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538373,2020-10-01,5,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1997.888,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538416,2020-10-06,7,10,2020,"27.8.c","PTB_MPD_>=55_0_0",3032.4957,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538473,2020-10-08,8,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1215.8081,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538555,2020-10-11,12,10,2020,"27.8.c","PTB_MPD_>=55_0_0",7589.415,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538636,2020-10-12,13,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1485.2878,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538708,2020-10-14,15,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1541.408,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538831,2020-10-18,19,10,2020,"27.8.c","PTB_MPD_>=55_0_0",3927,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539172,2020-10-25,26,10,2020,"27.8.c","PTB_MPD_>=55_0_0",9013.7438,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539215,2020-10-27,28,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1807.3459,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539373,2020-11-01,2,11,2020,"27.8.c","PTB_MPD_>=55_0_0",11838.632,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539569,2020-11-03,4,11,2020,"27.8.c","PTB_MPD_>=55_0_0",7185.0062,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539595,2020-11-04,5,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1544.0786,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539768,2020-11-08,9,11,2020,"27.8.c","PTB_MPD_>=55_0_0",6302.8756,"PTB_MPD_>=55_0_0",TRUE
