NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;77;447;614;583;Macho;1;;3,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;78;440;584;550;Macho;2;;5,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;79;448;576;539;Hembra;2;;6,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;80;446;603;536;Macho;1;;4,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;81;437;568;534;Macho;2;;7,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;82;459;606;563;Macho;2;;10;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;83;459;590;558;Hembra;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;84;453;592;560;Macho;3;;8,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;85;455;568;546;Macho;1;;2,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;86;459;602;572;Macho;2;;11;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;87;458;595;568;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;88;454;574;536;Macho;2;;4,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;89;458;595;568;Hembra;1;;3,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;90;453;561;538;Macho;2;;4,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;91;456;642;584;Hembra;3;;33,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;92;454;663;588;Macho;2;;12;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;93;453;555;526;Hembra;2;;5,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;94;454;543;519;Macho;1;;3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;95;463;583;544;Macho;3;;16,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;96;462;618;571;Macho;2;;7,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;97;461;546;522;Macho;1;;1,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;98;468;618;593;Macho;1;;2,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;99;462;639;612;Macho;1;;3,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;100;468;699;666;Hembra;1;;2,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;101;467;668;636;Macho;2;;6,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;102;470;658;630;Macho;2;;5,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;103;474;747;707;Macho;1;;4,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;104;489;686;655;Macho;2;;4,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;105;481;713;670;Macho;2;;14,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;106;490;625;581;Macho;2;;12,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-1;Fresco;;Klla Crec Cd;107;496;665;628;Macho;2;;6,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;1;365;331;312;Macho;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;2;366;329;312;Macho;1;;5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;3;377;323;308;Macho;1;;2,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;4;378;379;358;Macho;1;;2,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;5;376;394;377;Macho;1;;0,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;6;398;418;397;Macho;1;;5,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;7;376;388;344;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;8;382;378;342;Macho;1;;3,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;9;374;337;319;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;10;379;360;328;Hembra;2;;15,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;11;382;343;326;Macho;1;;5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;12;380;387;348;Macho;2;;4,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;13;385;363;345;Macho;1;;1,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;14;380;376;361;Macho;1;;3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;15;384;371;350;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;16;388;333;319;Macho;1;;2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;17;385;397;381;Macho;1;;2,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;18;384;396;369;Macho;2;;5,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;19;376;336;316;Macho;1;;4,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;20;383;341;326;Macho;1;;0,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;21;390;402;376;Macho;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;22;392;357;338;Macho;1;;2,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;23;390;386;363;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;24;393;343;330;Macho;1;;2,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;25;398;423;366;Macho;1;;4,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;26;394;386;366;Macho;1;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;27;392;426;404;Macho;1;;3,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;28;404;368;344;Macho;3;;6,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;29;397;451;427;Macho;1;;1,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;30;398;438;369;Macho;1;;2,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;31;406;401;386;Macho;1;;1,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;32;402;385;369;Hembra;1;;1,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;33;408;395;381;Macho;1;;1,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;34;409;398;373;Macho;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;35;401;413;388;Macho;1;;4,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;04/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-2;Fresco;;Klla Grande Cd;36;406;408;390;Macho;1;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;1;326;225;215;Macho;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;2;328;251;237;Macho;1;;1,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;3;343;257;243;Macho;1;;1,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;4;338;235;223;Macho;1;;1,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;5;338;247;236;Macho;1;;2,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;6;346;280;266;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;7;349;281;268;Macho;1;;2,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;8;349;271;259;Macho;1;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;9;347;261;240;Macho;1;;3,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;10;346;244;238;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;11;346;251;235;Macho;1;;3,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;12;346;277;265;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;13;346;270;257;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;14;340;296;251;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;15;345;271;247;Macho;1;;3,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;16;357;276;263;Macho;1;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;17;353;301;261;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;18;353;300;283;Macho;1;;2,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;19;359;325;305;Macho;1;;2,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;20;353;286;271;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;21;351;281;270;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;22;354;279;266;Macho;1;;2,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;23;353;306;251;Macho;2;;5,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;24;354;365;333;Macho;1;;2,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;25;351;297;280;Macho;1;;1,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;26;351;290;259;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;27;355;284;265;Macho;3;;6,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;28;353;279;261;Macho;1;;2,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;29;359;361;308;Macho;1;;4,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;30;355;283;273;Macho;1;;2,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;31;363;276;265;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;32;368;298;280;Macho;2;;7,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;33;363;310;289;Macho;1;;2,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;34;362;263;246;Macho;3;;7,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;35;369;349;334;Macho;1;;1,6;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;36;368;369;315;Macho;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;37;369;374;345;Macho;2;;5,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;38;364;315;300;Macho;1;;2,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;39;372;334;303;Macho;1;;3,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;40;380;382;357;Macho;1;;3,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;41;385;379;350;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;42;382;361;342;Hembra;1;;3,4;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;43;381;324;306;Macho;2;;5,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;44;382;338;319;Macho;1;;2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;45;397;447;426;Hembra;1;;2,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;46;398;397;376;Macho;1;;2,9;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;47;399;364;344;Macho;2;;6,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;48;399;413;370;Macho;1;;2,7;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-3;Fresco;;Klla Cd;49;396;432;403;Macho;3;;12,1;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-4;Fresco;;Klla Peq Cd;1;288;148;139;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-4;Fresco;;Klla Peq Cd;2;287;154;146;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-4;Fresco;;Klla Peq Cd;3;288;150;143;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;04/04/2019;Ondarroa;05/04/2019;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-040419-4;Fresco;;Klla Peq Cd;4;285;170;156;Hembra;1;;0,6;;VERDADERO;;;;;;
