NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Criterio edad;Escala madurez;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;14;481;655;626;Hembra;1;;3,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;15;546;1007;968;Hembra;1;;8,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;16;542;1403;1253;Hembra;2;;44;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;17;531;959;901;Hembra;2;;20,9;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;18;532;989;932;Hembra;1;;9,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;19;540;1236;1154;Hembra;1;;8,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;20;536;1153;1011;Hembra;1;;16,7;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;21;565;1121;1042;Hembra;1;;14,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-3;Congelado;;;WKMSGAD, 2013;Klla Klla Cd;22;553;1107;1037;Hembra;1;;6,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;1;267;121;116;Macho;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;2;267;126;120;Hembra;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;3;273;143;135;Hembra;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;4;275;141;134;Macho;1;;0,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;5;282;164;154;Hembra;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;6;289;166;153;Hembra;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;7;281;148;142;Macho;1;;0,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;8;287;179;159;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;9;289;167;155;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;10;294;172;162;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;11;290;167;156;Hembra;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;12;299;182;174;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;13;291;165;158;Macho;1;;1,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;14;295;185;172;Hembra;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;15;293;183;155;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;16;298;185;165;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;17;294;162;154;Macho;1;;0,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;18;297;170;159;Hembra;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;19;291;164;157;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;20;308;200;189;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;21;304;200;185;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;22;302;193;183;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;23;304;195;183;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;24;309;205;194;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;25;305;199;190;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;26;303;196;189;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;27;303;197;186;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;28;305;185;176;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;29;304;173;164;Macho;2;;3,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;30;285;162;148;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;31;310;176;167;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;32;288;170;157;Macho;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;33;270;139;131;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;34;316;232;211;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;35;312;195;184;Macho;2;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;36;318;229;216;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;37;314;199;190;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;38;295;174;166;Macho;1;;0,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;39;276;159;143;Hembra;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;40;318;213;205;Hembra;1;;0,7;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;41;312;178;169;Macho;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;42;316;216;203;Macho;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;43;314;190;182;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;44;310;217;196;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;45;312;202;191;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;46;315;211;202;Macho;1;;0,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;47;314;209;194;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;48;295;176;166;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;49;318;197;188;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;50;320;228;215;Hembra;1;;0,9;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;51;308;193;177;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;52;301;187;173;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;53;326;237;226;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;54;308;201;188;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;55;320;216;206;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;56;321;229;218;Hembra;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;57;328;241;230;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;58;320;202;194;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;59;321;202;193;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;60;320;232;218;Hembra;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;61;321;234;222;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;62;338;273;256;Macho;1;;1,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;63;339;240;228;Hembra;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;64;330;243;231;Hembra;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;65;338;275;265;Macho;1;;2,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;66;333;241;228;Hembra;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;67;320;230;219;Macho;1;;0,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;68;330;270;253;Macho;1;;3,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;69;342;270;258;Hembra;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;70;343;247;236;Macho;1;;2,4;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;71;338;261;248;Macho;1;;2,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;72;341;249;238;Macho;1;;2,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;73;346;276;265;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;74;345;287;273;Hembra;1;;1,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;75;340;254;243;Macho;1;;2,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;76;352;284;272;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;77;355;282;268;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-4;Congelado;;;WKMSGAD, 2013;Klla Peq Cd;78;367;336;322;Macho;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;1;325;224;214;Macho;1;;1,2;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;2;326;232;212;Macho;1;;1,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;3;326;252;229;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;4;326;251;223;Hembra;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;5;339;284;263;Macho;1;;0,6;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;6;339;278;263;Hembra;1;;0,9;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;7;338;248;236;Macho;1;;0,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;8;335;293;261;Hembra;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;9;331;273;254;Hembra;1;;1,1;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;10;338;258;245;Hembra;1;;0,9;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;11;345;295;260;Macho;1;;1,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;12;343;268;252;Macho;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;13;340;266;254;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;14;352;318;279;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;15;351;306;289;Macho;1;;3,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;16;355;300;285;Hembra;1;;1,3;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;17;350;273;259;Hembra;1;;2,8;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;18;356;297;271;Macho;1;;0,5;;VERDADERO;;;;;;
Kaxu;27.8.b;01/06/2020;Ondarroa;17/06/2020;Merluza europea;Merluccius merluccius;Hake;HKE;HKE-010620-5;Congelado;;;WKMSGAD, 2013;Klla Cd;19;372;329;311;Macho;1;;3,7;;VERDADERO;;;;;;
